@
Linux 4.14.0-115.el7a.aarch64 (localhost.localdomain) 	2019年03月12日 	_aarch64_	(64 CPU)

01时06分04秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时06分09秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   16   14.85    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   74.26
01时06分09秒   17   20.59    0.00    5.88    0.00    0.00    0.00    0.00    0.00    0.00   73.53
01时06分09秒   18   10.20    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   75.51
01时06分09秒   19   11.70    0.00   11.70    0.00    0.00    0.00    0.00    0.00    0.00   76.60
01时06分09秒   20    8.16    0.00    5.10    0.00    0.00    6.12    0.00    0.00    0.00   80.61
01时06分09秒   21    6.06    0.00    5.05    0.00    0.00    5.05    0.00    0.00    0.00   83.84
01时06分09秒   22    6.25    0.00    1.04    0.00    0.00    4.17    0.00    0.00    0.00   88.54
01时06分09秒   23   21.90    0.00   28.57    0.00    0.00    7.62    0.00    0.00    0.00   41.90
01时06分09秒   24   12.62    0.00   15.53    0.00    0.00    0.00    0.00    0.00    0.00   71.84
01时06分09秒   25   16.67    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   74.51
01时06分09秒   26   10.78    0.00   10.78    0.00    0.00    0.00    0.00    0.00    0.00   78.43
01时06分09秒   27   15.46    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   74.23
01时06分09秒   28    7.45    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   85.11
01时06分09秒   29    5.21    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   93.75
01时06分09秒   30    5.94    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   87.13
01时06分09秒   31    7.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
01时06分09秒   32    2.94    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   94.12
01时06分09秒   33    3.77    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   89.62
01时06分09秒   34    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01时06分09秒   35    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01时06分09秒   36    3.92    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   93.14
01时06分09秒   37    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
01时06分09秒   38    3.96    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   93.07
01时06分09秒   39    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
01时06分09秒   40    4.08    0.00   12.24    0.00    0.00    1.02    0.00    0.00    0.00   82.65
01时06分09秒   41   15.84    0.00   19.80    0.00    0.00    2.97    0.00    0.00    0.00   61.39
01时06分09秒   42    5.21    0.00    7.29    0.00    0.00    3.12    0.00    0.00    0.00   84.38
01时06分09秒   43   17.35    0.00   15.31    0.00    0.00    6.12    0.00    0.00    0.00   61.22
01时06分09秒   44    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01时06分09秒   45    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
01时06分09秒   46    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01时06分09秒   47    2.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.03
01时06分09秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分09秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时06分09秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时06分10秒  all    3.85    0.00    3.68    0.02    0.00    0.42    0.00    0.00    0.00   92.03
01时06分10秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   16   15.46    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   80.41
01时06分10秒   17   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78
01时06分10秒   18   12.12    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   80.81
01时06分10秒   19   12.37    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   77.32
01时06分10秒   20   16.83    0.00   27.72    0.00    0.00    6.93    0.00    0.00    0.00   48.51
01时06分10秒   21    6.00    0.00   10.00    0.00    0.00    4.00    0.00    0.00    0.00   80.00
01时06分10秒   22    8.33    0.00    9.38    1.04    0.00    4.17    0.00    0.00    0.00   77.08
01时06分10秒   23   15.31    0.00    7.14    0.00    0.00    1.02    0.00    0.00    0.00   76.53
01时06分10秒   24    8.42    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   80.00
01时06分10秒   25   14.29    0.00   18.10    0.00    0.00    0.00    0.00    0.00    0.00   67.62
01时06分10秒   26   12.90    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   82.80
01时06分10秒   27   15.84    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   75.25
01时06分10秒   28    9.47    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   82.11
01时06分10秒   29    8.74    0.00    4.85    0.00    0.00    0.00    0.00    0.00    0.00   86.41
01时06分10秒   30    4.26    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   91.49
01时06分10秒   31   17.65    0.00    5.88    0.00    0.00    0.00    0.00    0.00    0.00   76.47
01时06分10秒   32    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
01时06分10秒   33    1.92    0.00    6.73    0.00    0.00    0.00    0.00    0.00    0.00   91.35
01时06分10秒   34    1.90    0.00    7.62    0.00    0.00    0.00    0.00    0.00    0.00   90.48
01时06分10秒   35    2.02    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01时06分10秒   36    0.00    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   98.96
01时06分10秒   37    4.90    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   93.14
01时06分10秒   38    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.96
01时06分10秒   39    2.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.96
01时06分10秒   40    2.97    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   92.08
01时06分10秒   41   13.83    0.00   35.11    0.00    0.00    5.32    0.00    0.00    0.00   45.74
01时06分10秒   42   11.00    0.00   19.00    0.00    0.00    4.00    0.00    0.00    0.00   66.00
01时06分10秒   43    5.10    0.00    2.04    0.00    0.00    2.04    0.00    0.00    0.00   90.82
01时06分10秒   44    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
01时06分10秒   45    3.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.91
01时06分10秒   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   47    1.96    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   95.10
01时06分10秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分10秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时06分10秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时06分11秒  all    4.39    0.00    3.79    0.00    0.00    0.50    0.00    0.00    0.00   91.32
01时06分11秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分11秒   16    9.71    0.00   18.45    0.00    0.00    2.91    0.00    0.00    0.00   68.93
01时06分11秒   17    2.04    0.00    8.16    0.00    0.00    5.10    0.00    0.00    0.00   84.69
01时06分11秒   18    8.08    0.00   12.12    0.00    0.00    4.04    0.00    0.00    0.00   75.76
01时06分11秒   19   19.39    0.00   17.35    0.00    0.00    1.02    0.00    0.00    0.00   62.24
01时06分11秒   20   12.87    0.00   10.89    0.00    0.00    0.00    0.00    0.00    0.00   76.24
01时06分11秒   21   12.96    0.00   12.96    0.00    0.00    1.85    0.00    0.00    0.00   72.22
01时06分11秒   22    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
01时06分11秒   23    1.96    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   96.08
01时06分11秒   24   17.17    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   74.75
01时06分11秒   25   15.46    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   75.26
01时06分11秒   26   13.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   71.00
01时06分11秒   27    5.83    0.00    4.85    0.00    0.00    0.00    0.00    0.00    0.00   89.32
01时06分11秒   28   10.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   77.00
01时06分11秒   29   12.50    0.00   13.54    0.00    0.00    0.00    0.00    0.00    0.00   73.96
01时06分11秒   30    9.28    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   78.35
01时06分11秒   31   16.83    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   71.29
01时06分11秒   32    2.06    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   95.88
01时06分11秒   33    3.92    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   93.14
01时06分11秒   34    3.85    0.00    4.81    0.00    0.00    0.00    0.00    0.00    0.00   91.35
01时06分11秒   35   10.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01时06分11秒   36    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91
01时06分11秒   37    3.92    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   94.12
01时06分11秒   38    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
01时06分11秒   39   11.88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   88.12
01时06分11秒   40    6.12    0.00    7.14    0.00    0.00    2.04    0.00    0.00    0.00   84.69
01时06分11秒   41    5.15    0.00    9.28    0.00    0.00    3.09    0.00    0.00    0.00   82.47
01时06分11秒   42   20.41    0.00   27.55    0.00    0.00    8.16    0.00    0.00    0.00   43.88
01时06分11秒   43    2.13    0.00    8.51    0.00    0.00    4.26    0.00    0.00    0.00   85.11
01时06分11秒   44    7.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   92.86
01时06分11秒   45   16.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   83.00
01时06分11秒   46    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01时06分11秒   47   13.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
